ds,montant,is_depense,is_revenu
2024-02-24,109399.11,0,1
2024-02-25,157070.36,1,0
2024-02-25,168106.52,1,0
2024-02-25,139752.14,1,0
2024-02-25,132523.62,1,0
2024-02-25,1233.92,0,1
2024-02-25,112355.7,1,0
2024-02-25,429768.37,0,1
2024-02-25,14902.68,1,0
2024-02-25,322167.27,0,1
2024-02-25,243617.44,0,1
2024-02-25,417819.54,0,1
2024-02-25,177722.7,0,1
2024-02-25,182396.8,0,1
2024-02-25,48228.84,1,0
2024-02-25,153980.71,1,0
2024-02-25,161475.08,1,0
2024-02-25,150436.17,1,0
2024-02-25,58108.59,1,0
2024-02-25,181886.54,1,0
2024-02-26,146061.88,1,0
2024-02-26,23813.27,1,0
2024-02-26,43701.0,0,1
2024-02-26,194423.39,0,1
2024-02-26,337637.07,0,1
2024-02-26,295560.18,0,1
2024-02-26,199123.33,1,0
2024-02-26,122042.34,1,0
2024-02-26,219087.8,0,1
2024-02-26,185888.65,0,1
2024-02-27,174804.58,0,1
2024-02-27,20887.05,0,1
2024-02-27,452574.46,0,1
2024-02-27,140218.7,0,1
2024-02-27,23440.72,0,1
2024-02-27,26870.28,1,0
2024-02-27,186809.49,1,0
2024-02-27,18520.63,1,0
2024-02-27,66121.04,1,0
2024-02-27,400100.78,0,1
2024-02-27,116917.59,1,0
2024-02-27,170796.09,0,1
2024-02-27,107805.11,1,0
2024-02-27,97849.63,1,0
2024-02-27,147046.78,1,0
2024-02-27,21454.52,1,0
2024-02-27,171828.87,0,1
2024-02-27,8037.12,1,0
2024-02-27,206875.74,0,1
2024-02-27,88979.34,1,0
2024-02-27,302640.83,0,1
2024-02-27,161089.04,1,0
2024-02-27,112709.56,0,1
2024-02-28,96540.75,1,0
2024-02-28,187403.59,1,0
2024-02-28,16658.87,1,0
2024-02-28,121194.71,0,1
2024-02-28,263470.23,0,1
2024-02-28,301744.01,0,1
2024-02-28,219032.75,0,1
2024-02-28,30947.41,1,0
2024-02-28,1683.17,1,0
2024-02-28,156543.41,1,0
2024-02-28,44193.77,1,0
2024-02-28,54701.33,1,0
2024-02-28,353262.83,0,1
2024-02-28,76548.32,0,1
2024-02-28,94966.63,1,0
2024-02-28,361769.85,0,1
2024-02-28,150944.33,1,0
2024-02-28,102287.79,1,0
2024-02-28,153092.23,1,0
2024-02-28,73202.6,1,0
2024-02-29,174328.94,0,1
2024-02-29,142036.45,0,1
2024-02-29,56757.01,1,0
2024-02-29,73968.26,1,0
2024-02-29,453391.33,0,1
2024-02-29,226256.91,0,1
2024-02-29,50023.06,1,0
2024-02-29,181388.56,1,0
2024-02-29,279505.59,0,1
2024-02-29,303587.64,0,1
2024-02-29,92975.6,1,0
2024-02-29,43213.39,1,0
2024-02-29,41122.53,1,0
2024-02-29,328089.92,0,1
2024-02-29,473283.7,0,1
2024-02-29,339747.87,0,1
2024-02-29,26481.38,0,1
2024-02-29,469674.07,0,1
2024-02-29,288473.47,0,1
2024-02-29,21831.63,1,0
2024-03-01,119450.84,0,1
2024-03-01,174785.42,1,0
2024-03-01,448241.37,0,1
2024-03-01,167386.63,0,1
2024-03-01,34974.8,1,0
2024-03-01,55657.7,1,0
2024-03-01,488745.25,0,1
2024-03-01,156144.03,1,0
2024-03-01,50395.89,0,1
2024-03-01,96373.75,1,0
2024-03-01,60046.95,1,0
2024-03-01,297020.43,0,1
2024-03-01,201037.69,0,1
2024-03-01,354238.07,0,1
2024-03-01,450080.54,0,1
2024-03-01,195868.07,1,0
2024-03-01,83139.76,0,1
2024-03-01,302966.55,0,1
2024-03-01,7976.13,1,0
2024-03-01,132526.77,1,0
2024-03-01,151372.77,1,0
2024-03-01,128846.23,1,0
2024-03-01,194943.31,1,0
2024-03-01,63332.14,1,0
2024-03-02,174453.21,0,1
2024-03-02,421276.42,0,1
2024-03-02,66370.32,0,1
2024-03-02,72187.55,1,0
2024-03-02,79877.91,0,1
2024-03-02,380511.25,0,1
2024-03-02,374202.41,0,1
2024-03-02,58872.49,1,0
2024-03-02,63880.09,1,0
2024-03-02,20091.28,1,0
2024-03-02,170715.36,0,1
2024-03-02,398806.74,0,1
2024-03-02,474304.33,0,1
2024-03-02,291409.87,0,1
2024-03-02,18894.7,1,0
2024-03-02,97130.45,1,0
2024-03-03,199204.54,0,1
2024-03-03,209071.84,0,1
2024-03-03,194744.26,1,0
2024-03-03,333466.67,0,1
2024-03-03,113409.47,1,0
2024-03-03,93888.39,0,1
2024-03-03,195781.3,1,0
2024-03-03,105198.35,1,0
2024-03-03,15103.72,1,0
2024-03-03,64962.05,1,0
2024-03-03,133301.11,1,0
2024-03-03,33731.95,1,0
2024-03-03,21665.65,0,1
2024-03-03,192477.73,1,0
2024-03-03,7896.05,1,0
2024-03-03,452298.92,0,1
2024-03-03,10499.24,0,1
2024-03-03,462897.92,0,1
2024-03-04,3201.63,0,1
2024-03-04,468601.0,0,1
2024-03-04,225352.45,0,1
2024-03-04,314128.3,0,1
2024-03-04,245647.84,0,1
2024-03-04,231199.48,0,1
2024-03-04,46632.35,1,0
2024-03-04,166446.1,0,1
2024-03-04,66895.62,1,0
2024-03-04,132279.14,1,0
2024-03-04,290422.71,0,1
2024-03-04,343793.35,0,1
2024-03-04,112866.79,1,0
2024-03-04,48283.37,1,0
2024-03-04,160030.1,0,1
2024-03-05,423115.77,0,1
2024-03-05,182403.43,1,0
2024-03-05,103666.05,0,1
2024-03-05,183863.9,1,0
2024-03-05,109729.89,1,0
2024-03-05,102113.68,1,0
2024-03-05,38315.64,1,0
2024-03-05,90845.0,1,0
2024-03-05,134095.94,1,0
2024-03-05,1445.45,1,0
2024-03-05,209323.0,0,1
2024-03-06,50415.34,1,0
2024-03-06,32744.0,0,1
2024-03-06,14414.86,1,0
2024-03-06,136769.48,1,0
2024-03-06,60059.59,1,0
2024-03-06,264734.92,0,1
2024-03-06,86386.79,0,1
2024-03-06,159084.33,1,0
2024-03-06,138192.18,1,0
2024-03-06,116036.31,1,0
2024-03-06,124534.49,0,1
2024-03-06,318286.93,0,1
2024-03-06,68802.95,1,0
2024-03-06,298358.25,0,1
2024-03-06,56014.02,0,1
2024-03-06,159819.19,0,1
2024-03-06,69757.08,1,0
2024-03-06,7525.72,1,0
2024-03-06,75576.1,1,0
2024-03-07,323489.11,0,1
2024-03-07,20097.22,0,1
2024-03-07,265524.58,0,1
2024-03-07,141075.16,1,0
2024-03-07,398384.92,0,1
2024-03-07,16538.35,1,0
2024-03-07,113491.11,1,0
2024-03-07,180616.82,0,1
2024-03-07,313557.81,0,1
2024-03-07,45577.37,1,0
2024-03-07,19398.37,1,0
2024-03-07,70716.31,0,1
2024-03-07,250539.55,0,1
2024-03-07,258264.46,0,1
2024-03-07,187512.45,1,0
2024-03-07,168049.35,1,0
2024-03-07,108740.18,0,1
2024-03-07,282023.82,0,1
2024-03-08,156876.75,1,0
2024-03-08,2877.92,1,0
2024-03-08,481761.3,0,1
2024-03-08,187154.93,0,1
2024-03-08,522.53,1,0
2024-03-08,94374.59,1,0
2024-03-08,182159.45,1,0
2024-03-08,385488.15,0,1
2024-03-08,115033.0,1,0
2024-03-08,102517.02,1,0
2024-03-08,426898.12,0,1
2024-03-08,83019.95,1,0
2024-03-08,397972.0,0,1
2024-03-08,171182.45,0,1
2024-03-08,195202.33,0,1
2024-03-08,349561.78,0,1
2024-03-08,46984.91,1,0
2024-03-08,56474.68,0,1
2024-03-08,65938.93,1,0
2024-03-09,289865.43,0,1
2024-03-09,40173.81,1,0
2024-03-09,72823.21,1,0
2024-03-09,60843.59,1,0
2024-03-09,125508.73,0,1
2024-03-09,235668.65,0,1
2024-03-09,127286.13,1,0
2024-03-09,378621.84,0,1
2024-03-09,159886.33,0,1
2024-03-09,142269.35,0,1
2024-03-09,121468.9,1,0
2024-03-09,111438.19,1,0
2024-03-09,71230.48,0,1
2024-03-09,135353.5,1,0
2024-03-09,190644.21,0,1
2024-03-09,294016.96,0,1
2024-03-09,428301.37,0,1
2024-03-10,215098.57,0,1
2024-03-10,144037.09,0,1
2024-03-10,90135.41,1,0
2024-03-10,113420.01,0,1
2024-03-10,136124.01,0,1
2024-03-10,10515.45,1,0
2024-03-10,156383.17,1,0
2024-03-10,104361.55,1,0
2024-03-10,415100.9,0,1
2024-03-10,63118.26,0,1
2024-03-11,185771.64,1,0
2024-03-11,339527.07,0,1
2024-03-11,223530.49,0,1
2024-03-11,74635.92,1,0
2024-03-11,85561.88,1,0
2024-03-11,101696.46,0,1
2024-03-11,60697.62,1,0
2024-03-11,58742.99,0,1
2024-03-11,64794.32,0,1
2024-03-11,117315.29,0,1
2024-03-11,37647.97,1,0
2024-03-11,305744.72,0,1
2024-03-11,114304.39,1,0
2024-03-11,56749.4,0,1
2024-03-12,140771.4,0,1
2024-03-12,158348.69,1,0
2024-03-12,405755.42,0,1
2024-03-12,83960.25,1,0
2024-03-12,81224.85,0,1
2024-03-12,406457.33,0,1
2024-03-12,331958.74,0,1
2024-03-12,170027.34,0,1
2024-03-12,189857.38,0,1
2024-03-12,116323.8,0,1
2024-03-12,322837.19,0,1
2024-03-12,181952.29,1,0
2024-03-12,170777.74,1,0
2024-03-12,173979.44,1,0
2024-03-12,118267.91,1,0
2024-03-13,127558.45,1,0
2024-03-13,100685.93,0,1
2024-03-13,174610.07,0,1
2024-03-13,47281.56,1,0
2024-03-13,148332.06,0,1
2024-03-13,139795.21,1,0
2024-03-13,44209.97,1,0
2024-03-13,189147.67,1,0
2024-03-13,404926.79,0,1
2024-03-13,153220.73,1,0
2024-03-13,133681.01,1,0
2024-03-13,44316.14,1,0
2024-03-13,471799.86,0,1
2024-03-13,82214.83,1,0
2024-03-14,188453.59,1,0
2024-03-14,79841.54,1,0
2024-03-14,68986.24,1,0
2024-03-14,309987.77,0,1
2024-03-14,48469.5,0,1
2024-03-14,13555.67,0,1
2024-03-14,46737.96,1,0
2024-03-14,293915.95,0,1
2024-03-14,114890.24,1,0
2024-03-14,465512.13,0,1
2024-03-14,909.75,0,1
2024-03-14,105661.7,1,0
2024-03-14,168805.26,0,1
2024-03-14,159283.32,1,0
2024-03-14,362256.25,0,1
2024-03-14,9180.2,0,1
2024-03-14,96007.03,1,0
2024-03-14,122384.1,1,0
2024-03-14,39806.54,1,0
2024-03-15,3685.71,0,1
2024-03-15,118601.7,1,0
2024-03-15,135005.62,1,0
2024-03-15,246300.7,0,1
2024-03-15,71086.06,0,1
2024-03-15,8573.91,0,1
2024-03-15,154573.68,1,0
2024-03-15,289718.91,0,1
2024-03-15,120787.11,1,0
2024-03-15,54523.59,1,0
2024-03-15,19345.62,0,1
2024-03-15,126719.65,1,0
2024-03-15,336196.93,0,1
2024-03-15,191527.03,0,1
2024-03-15,49983.01,0,1
2024-03-15,119105.91,0,1
2024-03-15,101937.35,1,0
2024-03-15,338963.57,0,1
2024-03-15,51267.1,1,0
2024-03-15,75637.2,1,0
2024-03-16,150943.7,1,0
2024-03-16,149007.92,1,0
2024-03-16,446291.84,0,1
2024-03-16,126465.59,0,1
2024-03-16,336409.52,0,1
2024-03-16,63728.91,1,0
2024-03-16,54225.49,1,0
2024-03-16,105023.67,0,1
2024-03-16,49286.66,1,0
2024-03-17,402787.82,0,1
2024-03-17,102108.11,1,0
2024-03-17,92942.23,1,0
2024-03-17,176773.63,1,0
2024-03-17,22746.58,0,1
2024-03-17,343658.63,0,1
2024-03-17,89565.93,1,0
2024-03-17,172487.06,1,0
2024-03-17,467858.23,0,1
2024-03-17,132982.3,0,1
2024-03-17,89601.87,1,0
2024-03-17,45122.46,1,0
2024-03-17,180861.44,1,0
2024-03-18,402809.35,0,1
2024-03-18,423722.76,0,1
2024-03-18,440847.86,0,1
2024-03-18,50173.12,0,1
2024-03-18,81322.8,1,0
2024-03-18,146454.25,0,1
2024-03-18,217455.33,0,1
2024-03-18,102637.33,1,0
2024-03-18,169036.64,1,0
2024-03-18,171496.34,0,1
2024-03-18,92952.64,0,1
2024-03-18,180001.78,0,1
2024-03-18,278470.4,0,1
2024-03-19,104191.9,1,0
2024-03-19,59961.75,1,0
2024-03-19,140526.44,1,0
2024-03-19,165418.41,0,1
2024-03-19,14974.43,0,1
2024-03-19,435183.7,0,1
2024-03-19,50570.7,1,0
2024-03-19,76078.86,1,0
2024-03-19,24882.65,1,0
2024-03-19,90542.23,1,0
2024-03-19,142380.23,1,0
2024-03-19,47841.58,1,0
2024-03-20,207668.61,0,1
2024-03-20,68993.67,1,0
2024-03-20,122149.25,1,0
2024-03-20,189770.03,0,1
2024-03-20,119378.14,1,0
2024-03-20,28990.61,1,0
2024-03-20,14074.15,1,0
2024-03-20,193490.2,1,0
2024-03-20,373181.99,0,1
2024-03-20,17931.71,0,1
2024-03-20,100252.5,1,0
2024-03-20,223515.42,0,1
2024-03-20,92811.34,1,0
2024-03-21,397150.11,0,1
2024-03-21,172322.66,0,1
2024-03-21,80937.11,0,1
2024-03-21,19200.65,1,0
2024-03-21,13440.0,1,0
2024-03-21,114382.07,1,0
2024-03-21,13586.6,1,0
2024-03-21,181776.93,0,1
2024-03-21,154220.01,1,0
2024-03-21,184760.46,1,0
2024-03-21,195601.18,1,0
2024-03-21,184734.1,1,0
2024-03-21,30693.9,1,0
2024-03-22,435924.03,0,1
2024-03-22,34940.88,1,0
2024-03-22,50378.57,0,1
2024-03-22,21152.71,0,1
2024-03-22,136469.3,1,0
2024-03-22,304697.15,0,1
2024-03-22,195617.56,0,1
2024-03-22,177166.53,0,1
2024-03-22,154940.68,1,0
2024-03-22,137175.73,1,0
2024-03-22,30018.86,1,0
2024-03-22,332782.31,0,1
2024-03-22,452285.63,0,1
2024-03-22,449700.75,0,1
2024-03-22,56027.26,1,0
2024-03-22,316655.92,0,1
2024-03-22,20799.61,1,0
2024-03-23,347462.9,0,1
2024-03-23,471424.1,0,1
2024-03-23,101589.05,1,0
2024-03-23,46997.07,1,0
2024-03-23,22044.48,1,0
2024-03-23,458321.62,0,1
2024-03-23,53490.15,1,0
2024-03-23,86295.68,0,1
2024-03-23,314337.71,0,1
2024-03-23,488258.63,0,1
2024-03-23,3368.89,1,0
2024-03-23,461293.11,0,1
2024-03-23,359757.42,0,1
2024-03-23,36838.38,1,0
2024-03-23,85593.25,0,1
2024-03-23,166151.3,0,1
2024-03-23,27174.27,1,0
2024-03-23,27851.4,1,0
2024-03-23,95264.92,1,0
2024-03-23,57917.31,1,0
2024-03-24,241557.15,0,1
2024-03-24,139489.25,1,0
2024-03-24,465246.2,0,1
2024-03-24,411884.16,0,1
2024-03-24,146981.7,1,0
2024-03-24,182156.33,1,0
2024-03-24,292339.81,0,1
2024-03-24,97393.93,1,0
2024-03-24,175115.58,1,0
2024-03-24,460832.34,0,1
2024-03-24,272633.02,0,1
2024-03-24,491334.94,0,1
2024-03-24,233875.7,0,1
2024-03-24,389266.53,0,1
2024-03-25,408139.72,0,1
2024-03-25,90381.01,1,0
2024-03-25,53710.79,1,0
2024-03-25,98554.59,1,0
2024-03-25,454245.19,0,1
2024-03-25,93384.48,1,0
2024-03-25,193394.52,0,1
2024-03-25,158312.78,1,0
2024-03-25,101889.18,1,0
2024-03-25,77560.5,1,0
2024-03-25,135566.02,1,0
2024-03-25,3308.7,1,0
2024-03-25,265503.42,0,1
2024-03-25,14978.79,1,0
2024-03-25,31425.48,1,0
2024-03-25,480027.84,0,1
2024-03-25,128273.31,0,1
2024-03-25,462851.3,0,1
2024-03-25,82247.75,1,0
2024-03-25,126070.23,1,0
2024-03-25,19414.32,1,0
2024-03-25,496948.06,0,1
2024-03-26,60223.37,0,1
2024-03-26,20358.58,1,0
2024-03-26,27088.45,1,0
2024-03-26,222929.83,0,1
2024-03-26,391285.6,0,1
2024-03-26,99400.4,1,0
2024-03-26,449991.86,0,1
2024-03-26,421862.79,0,1
2024-03-26,82362.2,1,0
2024-03-26,437404.56,0,1
2024-03-26,342414.34,0,1
2024-03-26,168194.21,0,1
2024-03-26,48248.4,0,1
2024-03-26,110211.67,1,0
2024-03-26,196296.71,1,0
2024-03-27,325329.49,0,1
2024-03-27,489631.37,0,1
2024-03-27,305274.47,0,1
2024-03-27,105230.83,1,0
2024-03-27,284156.17,0,1
2024-03-27,13569.01,1,0
2024-03-27,462024.65,0,1
2024-03-27,490537.59,0,1
2024-03-27,240833.92,0,1
2024-03-27,106165.42,1,0
2024-03-27,76078.49,1,0
2024-03-27,203411.95,0,1
2024-03-27,139346.86,1,0
2024-03-27,55488.04,1,0
2024-03-27,119614.47,1,0
2024-03-28,252763.68,0,1
2024-03-28,469148.48,0,1
2024-03-28,296625.13,0,1
2024-03-28,10727.54,1,0
2024-03-28,152063.17,1,0
2024-03-28,107879.34,0,1
2024-03-28,191359.85,1,0
2024-03-28,162538.7,1,0
2024-03-28,410831.03,0,1
2024-03-28,27828.79,1,0
2024-03-28,143933.07,1,0
2024-03-29,315356.3,0,1
2024-03-29,42355.47,0,1
2024-03-29,57981.2,1,0
2024-03-29,132997.04,1,0
2024-03-29,176995.46,1,0
2024-03-29,256745.15,0,1
2024-03-29,157009.28,0,1
2024-03-29,469795.76,0,1
2024-03-29,243077.02,0,1
2024-03-29,260866.18,0,1
2024-03-29,269836.1,0,1
2024-03-30,267236.76,0,1
2024-03-30,56156.1,0,1
2024-03-30,290391.45,0,1
2024-03-30,99765.26,1,0
2024-03-30,164212.05,0,1
2024-03-30,1366.73,1,0
2024-03-30,400141.64,0,1
2024-03-30,112648.19,1,0
2024-03-30,8985.7,0,1
2024-03-30,84072.52,1,0
2024-03-30,84286.99,1,0
2024-03-30,420949.11,0,1
2024-03-30,116621.06,1,0
2024-03-30,291566.44,0,1
2024-03-30,439097.67,0,1
2024-03-30,115054.62,1,0
2024-03-30,74938.75,1,0
2024-03-31,46854.32,1,0
2024-03-31,53508.25,1,0
2024-03-31,300192.04,0,1
2024-03-31,118032.33,1,0
2024-03-31,313182.25,0,1
2024-03-31,6014.46,0,1
2024-03-31,379786.8,0,1
2024-03-31,424973.73,0,1
2024-03-31,192291.71,1,0
2024-03-31,407421.29,0,1
2024-04-01,47756.24,0,1
2024-04-01,40472.87,1,0
2024-04-01,149321.43,1,0
2024-04-01,428877.35,0,1
2024-04-01,19091.33,1,0
2024-04-01,116021.82,1,0
2024-04-01,129244.7,1,0
2024-04-01,87586.87,0,1
2024-04-01,41579.93,1,0
2024-04-01,146420.95,0,1
2024-04-01,413491.78,0,1
2024-04-01,73344.23,1,0
2024-04-01,300752.34,0,1
2024-04-01,47585.71,1,0
2024-04-01,80928.45,1,0
2024-04-01,152539.78,1,0
2024-04-01,73071.78,1,0
2024-04-01,95116.7,1,0
2024-04-01,5862.73,0,1
2024-04-02,25960.64,0,1
2024-04-02,359584.49,0,1
2024-04-02,42161.85,1,0
2024-04-02,30932.77,0,1
2024-04-02,173481.78,1,0
2024-04-02,101648.8,0,1
2024-04-02,23753.53,0,1
2024-04-02,239675.0,0,1
2024-04-02,166998.37,1,0
2024-04-02,27231.94,1,0
2024-04-02,202382.74,0,1
2024-04-02,281679.86,0,1
2024-04-02,416135.56,0,1
2024-04-02,179719.4,0,1
2024-04-02,122232.33,1,0
2024-04-02,100838.75,1,0
2024-04-02,114706.45,1,0
2024-04-02,488139.18,0,1
2024-04-02,253281.07,0,1
2024-04-02,113151.2,1,0
2024-04-03,246221.82,0,1
2024-04-03,391406.38,0,1
2024-04-03,24486.36,1,0
2024-04-03,130229.74,0,1
2024-04-03,137379.38,1,0
2024-04-03,384481.0,0,1
2024-04-03,200814.22,0,1
2024-04-03,59738.99,0,1
2024-04-03,82514.46,1,0
2024-04-03,150784.76,1,0
2024-04-03,154985.12,1,0
2024-04-03,253121.34,0,1
2024-04-03,212482.1,0,1
2024-04-03,9432.92,1,0
2024-04-03,16630.71,1,0
2024-04-04,196839.75,0,1
2024-04-04,53637.54,1,0
2024-04-04,252401.53,0,1
2024-04-04,103075.68,1,0
2024-04-04,168290.66,0,1
2024-04-04,177202.27,0,1
2024-04-04,94991.67,1,0
2024-04-04,137415.97,1,0
2024-04-04,63175.35,0,1
2024-04-04,80623.8,1,0
2024-04-04,181278.38,1,0
2024-04-04,66213.89,1,0
2024-04-04,32472.5,1,0
2024-04-04,51273.87,1,0
2024-04-04,357315.75,0,1
2024-04-04,38945.39,1,0
2024-04-05,109302.13,1,0
2024-04-05,177229.45,0,1
2024-04-05,156301.64,0,1
2024-04-05,186068.45,0,1
2024-04-05,351337.8,0,1
2024-04-05,132801.45,1,0
2024-04-05,18849.11,0,1
2024-04-05,21816.96,1,0
2024-04-05,164278.27,0,1
2024-04-05,113204.69,1,0
2024-04-05,10373.5,1,0
2024-04-05,112442.89,1,0
2024-04-05,467445.51,0,1
2024-04-05,75577.46,1,0
2024-04-05,268023.31,0,1
2024-04-06,106812.6,1,0
2024-04-06,327626.69,0,1
2024-04-06,63841.79,0,1
2024-04-06,166346.45,1,0
2024-04-06,91662.76,1,0
2024-04-06,141522.45,1,0
2024-04-06,23746.58,0,1
2024-04-06,374263.04,0,1
2024-04-06,19896.44,1,0
2024-04-06,462372.35,0,1
2024-04-06,81549.41,0,1
2024-04-06,134467.51,1,0
2024-04-06,191238.27,1,0
2024-04-06,128101.51,1,0
2024-04-06,137155.88,1,0
2024-04-06,435992.72,0,1
2024-04-06,25509.5,1,0
2024-04-07,163162.68,0,1
2024-04-07,203982.72,0,1
2024-04-07,364382.84,0,1
2024-04-07,188667.37,0,1
2024-04-07,57696.24,1,0
2024-04-07,447204.84,0,1
2024-04-07,175705.36,0,1
2024-04-07,252638.58,0,1
2024-04-07,17306.88,1,0
2024-04-07,494786.62,0,1
2024-04-07,65029.73,1,0
2024-04-07,122985.56,0,1
2024-04-07,9087.6,0,1
2024-04-07,55533.67,1,0
2024-04-07,110197.19,1,0
2024-04-07,65235.76,1,0
2024-04-07,189758.8,1,0
2024-04-07,116283.72,1,0
2024-04-07,93275.31,1,0
2024-04-07,397402.66,0,1
2024-04-07,255849.33,0,1
2024-04-08,2859.17,1,0
2024-04-08,168207.56,1,0
2024-04-08,247705.89,0,1
2024-04-08,131551.38,1,0
2024-04-08,222883.82,0,1
2024-04-08,144641.07,1,0
2024-04-08,25506.78,1,0
2024-04-08,68808.98,1,0
2024-04-08,72772.59,1,0
2024-04-08,305561.54,0,1
2024-04-08,390739.09,0,1
2024-04-08,193622.41,1,0
2024-04-08,70402.21,1,0
2024-04-08,218852.38,0,1
2024-04-09,151087.02,1,0
2024-04-09,27807.01,1,0
2024-04-09,372979.68,0,1
2024-04-09,90691.25,1,0
2024-04-09,52385.41,0,1
2024-04-09,444691.0,0,1
2024-04-09,8203.98,0,1
2024-04-09,382078.86,0,1
2024-04-09,122154.71,0,1
2024-04-09,198117.82,1,0
2024-04-09,285600.88,0,1
2024-04-09,83833.03,0,1
2024-04-10,103613.73,1,0
2024-04-10,72615.33,1,0
2024-04-10,372939.84,0,1
2024-04-10,182088.27,1,0
2024-04-10,189012.77,1,0
2024-04-10,403548.99,0,1
2024-04-10,197306.14,1,0
2024-04-10,314451.66,0,1
2024-04-10,95588.97,0,1
2024-04-10,105277.73,1,0
2024-04-10,122202.19,1,0
2024-04-10,6477.9,1,0
2024-04-10,457103.01,0,1
2024-04-10,448682.88,0,1
2024-04-10,199821.65,1,0
2024-04-10,172768.71,0,1
2024-04-10,183458.66,1,0
2024-04-10,285097.78,0,1
2024-04-10,38422.56,0,1
2024-04-10,71529.91,1,0
2024-04-10,247945.34,0,1
2024-04-10,334338.65,0,1
2024-04-10,409164.11,0,1
2024-04-11,76292.36,0,1
2024-04-11,155580.04,0,1
2024-04-11,36647.18,1,0
2024-04-11,284616.74,0,1
2024-04-11,136222.19,1,0
2024-04-11,180652.64,1,0
2024-04-11,97146.07,1,0
2024-04-11,188261.26,1,0
2024-04-11,116218.7,0,1
2024-04-11,91319.64,1,0
2024-04-11,92902.44,0,1
2024-04-11,17411.35,1,0
2024-04-11,135751.63,1,0
2024-04-11,112481.22,1,0
2024-04-11,123539.62,0,1
2024-04-11,174505.9,1,0
2024-04-11,365037.78,0,1
2024-04-11,13403.22,1,0
2024-04-11,273790.63,0,1
2024-04-11,136468.6,1,0
2024-04-11,115702.85,0,1
2024-04-12,36849.5,1,0
2024-04-12,20524.44,0,1
2024-04-12,59883.78,0,1
2024-04-12,174094.58,0,1
2024-04-12,147384.77,1,0
2024-04-12,148353.3,0,1
2024-04-12,451695.21,0,1
2024-04-12,495709.02,0,1
2024-04-12,47855.01,1,0
2024-04-12,301559.65,0,1
2024-04-12,10042.79,1,0
2024-04-13,404176.21,0,1
2024-04-13,225905.35,0,1
2024-04-13,195041.84,1,0
2024-04-13,55876.91,0,1
2024-04-13,82895.26,1,0
2024-04-13,34170.28,0,1
2024-04-13,96324.83,0,1
2024-04-13,7780.09,1,0
2024-04-13,155106.71,1,0
2024-04-13,119320.22,1,0
2024-04-13,220131.99,0,1
2024-04-13,302107.75,0,1
2024-04-13,23916.78,0,1
2024-04-13,100093.51,1,0
2024-04-13,175543.9,1,0
2024-04-13,4035.12,1,0
2024-04-13,118101.37,1,0
2024-04-13,12472.9,0,1
2024-04-13,156016.43,1,0
2024-04-13,46727.31,1,0
2024-04-14,306728.49,0,1
2024-04-14,8558.95,1,0
2024-04-14,8198.66,1,0
2024-04-14,72840.78,1,0
2024-04-14,328236.97,0,1
2024-04-14,143757.25,1,0
2024-04-14,25554.18,1,0
2024-04-14,154332.48,1,0
2024-04-14,90281.57,1,0
2024-04-14,207664.45,0,1
2024-04-14,381050.72,0,1
2024-04-14,499948.45,0,1
2024-04-14,181041.83,1,0
2024-04-14,156730.3,1,0
2024-04-15,445239.85,0,1
2024-04-15,171498.05,0,1
2024-04-15,189574.05,0,1
2024-04-15,55047.55,1,0
2024-04-15,178940.0,1,0
2024-04-15,87531.89,0,1
2024-04-15,137547.32,0,1
2024-04-15,58972.48,0,1
2024-04-15,93596.92,0,1
2024-04-15,438553.45,0,1
2024-04-15,293261.32,0,1
2024-04-15,58664.05,1,0
2024-04-15,95563.4,1,0
2024-04-15,186787.27,0,1
2024-04-15,126129.77,1,0
2024-04-15,142738.47,0,1
2024-04-15,31127.83,1,0
2024-04-15,251671.81,0,1
2024-04-15,28303.29,1,0
2024-04-15,172392.07,0,1
2024-04-15,33695.89,0,1
2024-04-15,176329.11,1,0
2024-04-15,122448.55,0,1
2024-04-16,452604.89,0,1
2024-04-16,24633.85,0,1
2024-04-16,365827.8,0,1
2024-04-16,91850.56,0,1
2024-04-16,333254.6,0,1
2024-04-16,213709.41,0,1
2024-04-16,69450.48,0,1
2024-04-16,234984.31,0,1
2024-04-16,115394.25,1,0
2024-04-16,158783.91,1,0
2024-04-16,187388.6,0,1
2024-04-16,269722.19,0,1
2024-04-16,99334.33,1,0
2024-04-16,139226.69,1,0
2024-04-16,195410.25,1,0
2024-04-16,22964.68,1,0
2024-04-16,68459.54,1,0
2024-04-16,123919.76,1,0
2024-04-16,206346.76,0,1
2024-04-17,492220.71,0,1
2024-04-17,190397.56,0,1
2024-04-17,150640.22,1,0
2024-04-17,189336.16,0,1
2024-04-17,152083.69,0,1
2024-04-17,298002.67,0,1
2024-04-17,25871.76,1,0
2024-04-17,188847.0,0,1
2024-04-17,129781.52,0,1
2024-04-17,196028.03,1,0
2024-04-17,261732.97,0,1
2024-04-17,199701.27,1,0
2024-04-17,23746.09,0,1
2024-04-17,132801.28,0,1
2024-04-17,16143.33,0,1
2024-04-18,189200.61,0,1
2024-04-18,139083.31,1,0
2024-04-18,451576.77,0,1
2024-04-18,460702.48,0,1
2024-04-18,125829.74,0,1
2024-04-18,185061.49,1,0
2024-04-18,130897.92,0,1
2024-04-18,35326.72,1,0
2024-04-18,151720.02,1,0
2024-04-18,383869.18,0,1
2024-04-18,70169.21,0,1
2024-04-19,89925.31,1,0
